commune_code,commune_name,table_code,theme,table_title,row_index,row_label,dimension_label,column_index,column_label,year,unit,value_raw,value_numeric,value_kind
66028,Cabestany,FAM_G4,FAM,FAM G4 - Statut conjugal des personnes de 15 ans ou plus en 2022,5,,,0,,,count_or_text,Divorcé(e),,text
66028,Cabestany,FAM_G4,FAM,FAM G4 - Statut conjugal des personnes de 15 ans ou plus en 2022,5,,,1,%,,percent,"8,0",8.0,decimal
66028,Cabestany,FAM_G4,FAM,FAM G4 - Statut conjugal des personnes de 15 ans ou plus en 2022,6,,,0,,,count_or_text,Célibataire,,text
66028,Cabestany,FAM_G4,FAM,FAM G4 - Statut conjugal des personnes de 15 ans ou plus en 2022,6,,,1,%,,percent,"23,0",23.0,decimal
66028,Cabestany,FAM_T2,FAM,FAM T2 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,1,Ensemble,Groupe socioprofessionnel,1,Nombre de ménages,,count_or_text,4 696,4696,integer
66028,Cabestany,FAM_T2,FAM,FAM T2 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,1,Ensemble,Groupe socioprofessionnel,2,%,,percent,"100,0",100.0,decimal
66028,Cabestany,FAM_T2,FAM,FAM T2 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,1,Ensemble,Groupe socioprofessionnel,3,Population des ménages,,count_or_text,10 123,10123,integer
66028,Cabestany,FAM_T2,FAM,FAM T2 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,1,Ensemble,Groupe socioprofessionnel,4,%,,percent,"100,0",100.0,decimal
66028,Cabestany,FAM_T2,FAM,FAM T2 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,2,dont agriculteurs exploitants,Groupe socioprofessionnel,1,Nombre de ménages,,count_or_text,0,0,integer
66028,Cabestany,FAM_T2,FAM,FAM T2 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,2,dont agriculteurs exploitants,Groupe socioprofessionnel,2,%,,percent,"0,0",0.0,decimal
66028,Cabestany,FAM_T2,FAM,FAM T2 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,2,dont agriculteurs exploitants,Groupe socioprofessionnel,3,Population des ménages,,count_or_text,0,0,integer
66028,Cabestany,FAM_T2,FAM,FAM T2 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,2,dont agriculteurs exploitants,Groupe socioprofessionnel,4,%,,percent,"0,0",0.0,decimal
66028,Cabestany,FAM_T2,FAM,FAM T2 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,3,"dont artisans, commerçants, chefs d'entreprise",Groupe socioprofessionnel,1,Nombre de ménages,,count_or_text,288,288,integer
66028,Cabestany,FAM_T2,FAM,FAM T2 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,3,"dont artisans, commerçants, chefs d'entreprise",Groupe socioprofessionnel,2,%,,percent,"6,1",6.1,decimal
66028,Cabestany,FAM_T2,FAM,FAM T2 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,3,"dont artisans, commerçants, chefs d'entreprise",Groupe socioprofessionnel,3,Population des ménages,,count_or_text,772,772,integer
66028,Cabestany,FAM_T2,FAM,FAM T2 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,3,"dont artisans, commerçants, chefs d'entreprise",Groupe socioprofessionnel,4,%,,percent,"7,6",7.6,decimal
66028,Cabestany,FAM_T2,FAM,FAM T2 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,4,dont cadres et professions intellectuelles supérieures,Groupe socioprofessionnel,1,Nombre de ménages,,count_or_text,492,492,integer
66028,Cabestany,FAM_T2,FAM,FAM T2 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,4,dont cadres et professions intellectuelles supérieures,Groupe socioprofessionnel,2,%,,percent,"10,5",10.5,decimal
66028,Cabestany,FAM_T2,FAM,FAM T2 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,4,dont cadres et professions intellectuelles supérieures,Groupe socioprofessionnel,3,Population des ménages,,count_or_text,1 238,1238,integer
66028,Cabestany,FAM_T2,FAM,FAM T2 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,4,dont cadres et professions intellectuelles supérieures,Groupe socioprofessionnel,4,%,,percent,"12,2",12.2,decimal
66028,Cabestany,FAM_T2,FAM,FAM T2 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,5,dont professions intermédiaires,Groupe socioprofessionnel,1,Nombre de ménages,,count_or_text,717,717,integer
66028,Cabestany,FAM_T2,FAM,FAM T2 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,5,dont professions intermédiaires,Groupe socioprofessionnel,2,%,,percent,"15,3",15.3,decimal
66028,Cabestany,FAM_T2,FAM,FAM T2 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,5,dont professions intermédiaires,Groupe socioprofessionnel,3,Population des ménages,,count_or_text,1 936,1936,integer
66028,Cabestany,FAM_T2,FAM,FAM T2 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,5,dont professions intermédiaires,Groupe socioprofessionnel,4,%,,percent,"19,1",19.1,decimal
66028,Cabestany,FAM_T2,FAM,FAM T2 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,6,dont employés,Groupe socioprofessionnel,1,Nombre de ménages,,count_or_text,672,672,integer
66028,Cabestany,FAM_T2,FAM,FAM T2 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,6,dont employés,Groupe socioprofessionnel,2,%,,percent,"14,3",14.3,decimal
66028,Cabestany,FAM_T2,FAM,FAM T2 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,6,dont employés,Groupe socioprofessionnel,3,Population des ménages,,count_or_text,1 620,1620,integer
66028,Cabestany,FAM_T2,FAM,FAM T2 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,6,dont employés,Groupe socioprofessionnel,4,%,,percent,"16,0",16.0,decimal
66028,Cabestany,FAM_T2,FAM,FAM T2 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,7,dont ouvriers,Groupe socioprofessionnel,1,Nombre de ménages,,count_or_text,463,463,integer
66028,Cabestany,FAM_T2,FAM,FAM T2 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,7,dont ouvriers,Groupe socioprofessionnel,2,%,,percent,"9,9",9.9,decimal
66028,Cabestany,FAM_T2,FAM,FAM T2 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,7,dont ouvriers,Groupe socioprofessionnel,3,Population des ménages,,count_or_text,1 202,1202,integer
66028,Cabestany,FAM_T2,FAM,FAM T2 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,7,dont ouvriers,Groupe socioprofessionnel,4,%,,percent,"11,9",11.9,decimal
66028,Cabestany,FAM_G5,FAM,FAM G5 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,1,,,0,,,count_or_text,Agriculteurs exploitants,,text
66028,Cabestany,FAM_G5,FAM,FAM G5 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,1,,,1,%,,percent,"0,0",0.0,decimal
66028,Cabestany,FAM_G5,FAM,FAM G5 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,2,,,0,,,count_or_text,"Artisans, commerçants, chefs d'entreprise",,text
66028,Cabestany,FAM_G5,FAM,FAM G5 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,2,,,1,%,,percent,"6,1",6.1,decimal
66028,Cabestany,FAM_G5,FAM,FAM G5 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,3,,,0,,,count_or_text,Cadres et professions intellectuelles supérieures,,text
66028,Cabestany,FAM_G5,FAM,FAM G5 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,3,,,1,%,,percent,"10,5",10.5,decimal
66028,Cabestany,FAM_G5,FAM,FAM G5 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,4,,,0,,,count_or_text,Professions intermédiaires,,text
66028,Cabestany,FAM_G5,FAM,FAM G5 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,4,,,1,%,,percent,"15,3",15.3,decimal
66028,Cabestany,FAM_G5,FAM,FAM G5 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,5,,,0,,,count_or_text,Employés,,text
66028,Cabestany,FAM_G5,FAM,FAM G5 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,5,,,1,%,,percent,"14,3",14.3,decimal
66028,Cabestany,FAM_G5,FAM,FAM G5 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,6,,,0,,,count_or_text,Ouvriers,,text
66028,Cabestany,FAM_G5,FAM,FAM G5 - Ménages selon le groupe socioprofessionnel actuel ou antérieur de la personne de référence en 2022,6,,,1,%,,percent,"9,9",9.9,decimal
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,1,Ensemble,Type de famille,1,2011,2011,count_or_text,2 895,2895,integer
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,1,Ensemble,Type de famille,2,%,,percent,"100,0",100.0,decimal
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,1,Ensemble,Type de famille,3,2016,2016,count_or_text,3 019,3019,integer
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,1,Ensemble,Type de famille,4,%,,percent,"100,0",100.0,decimal
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,1,Ensemble,Type de famille,5,2022,2022,count_or_text,3 096,3096,integer
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,1,Ensemble,Type de famille,6,%,,percent,"100,0",100.0,decimal
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,2,Couples avec enfant(s),Type de famille,1,2011,2011,count_or_text,1 106,1106,integer
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,2,Couples avec enfant(s),Type de famille,2,%,,percent,"38,2",38.2,decimal
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,2,Couples avec enfant(s),Type de famille,3,2016,2016,count_or_text,1 091,1091,integer
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,2,Couples avec enfant(s),Type de famille,4,%,,percent,"36,1",36.1,decimal
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,2,Couples avec enfant(s),Type de famille,5,2022,2022,count_or_text,1 067,1067,integer
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,2,Couples avec enfant(s),Type de famille,6,%,,percent,"34,5",34.5,decimal
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,3,Familles monoparentales,Type de famille,1,2011,2011,count_or_text,439,439,integer
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,3,Familles monoparentales,Type de famille,2,%,,percent,"15,2",15.2,decimal
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,3,Familles monoparentales,Type de famille,3,2016,2016,count_or_text,584,584,integer
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,3,Familles monoparentales,Type de famille,4,%,,percent,"19,4",19.4,decimal
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,3,Familles monoparentales,Type de famille,5,2022,2022,count_or_text,597,597,integer
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,3,Familles monoparentales,Type de famille,6,%,,percent,"19,3",19.3,decimal
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,4,Hommes seuls avec enfant(s),Type de famille,1,2011,2011,count_or_text,61,61,integer
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,4,Hommes seuls avec enfant(s),Type de famille,2,%,,percent,"2,1",2.1,decimal
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,4,Hommes seuls avec enfant(s),Type de famille,3,2016,2016,count_or_text,101,101,integer
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,4,Hommes seuls avec enfant(s),Type de famille,4,%,,percent,"3,3",3.3,decimal
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,4,Hommes seuls avec enfant(s),Type de famille,5,2022,2022,count_or_text,122,122,integer
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,4,Hommes seuls avec enfant(s),Type de famille,6,%,,percent,"3,9",3.9,decimal
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,5,Femmes seules avec enfant(s),Type de famille,1,2011,2011,count_or_text,378,378,integer
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,5,Femmes seules avec enfant(s),Type de famille,2,%,,percent,"13,1",13.1,decimal
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,5,Femmes seules avec enfant(s),Type de famille,3,2016,2016,count_or_text,483,483,integer
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,5,Femmes seules avec enfant(s),Type de famille,4,%,,percent,"16,0",16.0,decimal
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,5,Femmes seules avec enfant(s),Type de famille,5,2022,2022,count_or_text,476,476,integer
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,5,Femmes seules avec enfant(s),Type de famille,6,%,,percent,"15,4",15.4,decimal
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,6,Couples sans enfant,Type de famille,1,2011,2011,count_or_text,1 350,1350,integer
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,6,Couples sans enfant,Type de famille,2,%,,percent,"46,6",46.6,decimal
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,6,Couples sans enfant,Type de famille,3,2016,2016,count_or_text,1 344,1344,integer
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,6,Couples sans enfant,Type de famille,4,%,,percent,"44,5",44.5,decimal
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,6,Couples sans enfant,Type de famille,5,2022,2022,count_or_text,1 431,1431,integer
66028,Cabestany,FAM_T3,FAM,FAM T3 - Composition des familles,6,Couples sans enfant,Type de famille,6,%,,percent,"46,2",46.2,decimal
66028,Cabestany,FAM_T3bis,FAM,FAM T3bis - Composition détaillée des familles composées de couples avec enfant(s),1,Ensemble,Couples avec enfant(s),1,2022,2022,count_or_text,1 067,1067,integer
66028,Cabestany,FAM_T3bis,FAM,FAM T3bis - Composition détaillée des familles composées de couples avec enfant(s),1,Ensemble,Couples avec enfant(s),2,%,,percent,"100,0",100.0,decimal
66028,Cabestany,FAM_T3bis,FAM,FAM T3bis - Composition détaillée des familles composées de couples avec enfant(s),2,Famille traditionnelle,Couples avec enfant(s),1,2022,2022,count_or_text,907,907,integer
66028,Cabestany,FAM_T3bis,FAM,FAM T3bis - Composition détaillée des familles composées de couples avec enfant(s),2,Famille traditionnelle,Couples avec enfant(s),2,%,,percent,"85,0",85.0,decimal
66028,Cabestany,FAM_T3bis,FAM,FAM T3bis - Composition détaillée des familles composées de couples avec enfant(s),3,Famille recomposée,Couples avec enfant(s),1,2022,2022,count_or_text,161,161,integer
66028,Cabestany,FAM_T3bis,FAM,FAM T3bis - Composition détaillée des familles composées de couples avec enfant(s),3,Famille recomposée,Couples avec enfant(s),2,%,,percent,"15,0",15.0,decimal
66028,Cabestany,FAM_T4,FAM,FAM T4 - Familles selon le nombre d'enfants âgés de moins de 25 ans,1,Ensemble,Nombre d'enfants,1,2011,2011,count_or_text,2 895,2895,integer
66028,Cabestany,FAM_T4,FAM,FAM T4 - Familles selon le nombre d'enfants âgés de moins de 25 ans,1,Ensemble,Nombre d'enfants,2,%,,percent,"100,0",100.0,decimal
66028,Cabestany,FAM_T4,FAM,FAM T4 - Familles selon le nombre d'enfants âgés de moins de 25 ans,1,Ensemble,Nombre d'enfants,3,2016,2016,count_or_text,3 019,3019,integer
66028,Cabestany,FAM_T4,FAM,FAM T4 - Familles selon le nombre d'enfants âgés de moins de 25 ans,1,Ensemble,Nombre d'enfants,4,%,,percent,"100,0",100.0,decimal
66028,Cabestany,FAM_T4,FAM,FAM T4 - Familles selon le nombre d'enfants âgés de moins de 25 ans,1,Ensemble,Nombre d'enfants,5,2022,2022,count_or_text,3 096,3096,integer
66028,Cabestany,FAM_T4,FAM,FAM T4 - Familles selon le nombre d'enfants âgés de moins de 25 ans,1,Ensemble,Nombre d'enfants,6,%,,percent,"100,0",100.0,decimal
66028,Cabestany,FAM_T4,FAM,FAM T4 - Familles selon le nombre d'enfants âgés de moins de 25 ans,2,Aucun enfant,Nombre d'enfants,1,2011,2011,count_or_text,1 504,1504,integer
66028,Cabestany,FAM_T4,FAM,FAM T4 - Familles selon le nombre d'enfants âgés de moins de 25 ans,2,Aucun enfant,Nombre d'enfants,2,%,,percent,"52,0",52.0,decimal
66028,Cabestany,FAM_T4,FAM,FAM T4 - Familles selon le nombre d'enfants âgés de moins de 25 ans,2,Aucun enfant,Nombre d'enfants,3,2016,2016,count_or_text,1 540,1540,integer
66028,Cabestany,FAM_T4,FAM,FAM T4 - Familles selon le nombre d'enfants âgés de moins de 25 ans,2,Aucun enfant,Nombre d'enfants,4,%,,percent,"51,0",51.0,decimal
66028,Cabestany,FAM_T4,FAM,FAM T4 - Familles selon le nombre d'enfants âgés de moins de 25 ans,2,Aucun enfant,Nombre d'enfants,5,2022,2022,count_or_text,1 678,1678,integer
66028,Cabestany,FAM_T4,FAM,FAM T4 - Familles selon le nombre d'enfants âgés de moins de 25 ans,2,Aucun enfant,Nombre d'enfants,6,%,,percent,"54,2",54.2,decimal
66028,Cabestany,FAM_T4,FAM,FAM T4 - Familles selon le nombre d'enfants âgés de moins de 25 ans,3,1 enfant,Nombre d'enfants,1,2011,2011,count_or_text,637,637,integer
66028,Cabestany,FAM_T4,FAM,FAM T4 - Familles selon le nombre d'enfants âgés de moins de 25 ans,3,1 enfant,Nombre d'enfants,2,%,,percent,"22,0",22.0,decimal
66028,Cabestany,FAM_T4,FAM,FAM T4 - Familles selon le nombre d'enfants âgés de moins de 25 ans,3,1 enfant,Nombre d'enfants,3,2016,2016,count_or_text,644,644,integer
66028,Cabestany,FAM_T4,FAM,FAM T4 - Familles selon le nombre d'enfants âgés de moins de 25 ans,3,1 enfant,Nombre d'enfants,4,%,,percent,"21,3",21.3,decimal
66028,Cabestany,FAM_T4,FAM,FAM T4 - Familles selon le nombre d'enfants âgés de moins de 25 ans,3,1 enfant,Nombre d'enfants,5,2022,2022,count_or_text,596,596,integer
66028,Cabestany,FAM_T4,FAM,FAM T4 - Familles selon le nombre d'enfants âgés de moins de 25 ans,3,1 enfant,Nombre d'enfants,6,%,,percent,"19,3",19.3,decimal
66028,Cabestany,FAM_T4,FAM,FAM T4 - Familles selon le nombre d'enfants âgés de moins de 25 ans,4,2 enfants,Nombre d'enfants,1,2011,2011,count_or_text,561,561,integer
66028,Cabestany,FAM_T4,FAM,FAM T4 - Familles selon le nombre d'enfants âgés de moins de 25 ans,4,2 enfants,Nombre d'enfants,2,%,,percent,"19,4",19.4,decimal
66028,Cabestany,FAM_T4,FAM,FAM T4 - Familles selon le nombre d'enfants âgés de moins de 25 ans,4,2 enfants,Nombre d'enfants,3,2016,2016,count_or_text,630,630,integer
66028,Cabestany,FAM_T4,FAM,FAM T4 - Familles selon le nombre d'enfants âgés de moins de 25 ans,4,2 enfants,Nombre d'enfants,4,%,,percent,"20,9",20.9,decimal
66028,Cabestany,FAM_T4,FAM,FAM T4 - Familles selon le nombre d'enfants âgés de moins de 25 ans,4,2 enfants,Nombre d'enfants,5,2022,2022,count_or_text,632,632,integer
66028,Cabestany,FAM_T4,FAM,FAM T4 - Familles selon le nombre d'enfants âgés de moins de 25 ans,4,2 enfants,Nombre d'enfants,6,%,,percent,"20,4",20.4,decimal
